flight_date,flight_status,airline_name,airline_iata,departure_airport,departure_iata,departure_time,arrival_airport,arrival_iata,arrival_time,logo_url,aircraft_type
8/22/2025,scheduled,Alitalia,AZ,Melbourne - Tullamarine Airport,MEL,2025-08-22T05:15:00+00:00,Dubai,DXB,2025-08-22T13:05:00+00:00,https://1000logos.net/wp-content/uploads/2019/12/Alitalia-Logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,landed,Emirates,EK,Indira Gandhi International,DEL,2025-08-22T11:00:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A320
8/22/2025,landed,Emirates,EK,Perth International,PER,2025-08-22T06:00:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A320
8/22/2025,landed,Qantas,QF,Perth International,PER,2025-08-22T06:00:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2017/05/Qantas-Logo-500x315.png,Airbus A320
8/22/2025,landed,Alitalia,AZ,Perth International,PER,2025-08-22T06:00:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2019/12/Alitalia-Logo-500x281.png,Embraer E190
8/22/2025,landed,Emirates,EK,Suvarnabhumi International,BKK,2025-08-22T09:55:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,landed,TAP Air Portugal,TP,Suvarnabhumi International,BKK,2025-08-22T09:55:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,landed,Air Canada,AC,Suvarnabhumi International,BKK,2025-08-22T09:55:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-Canada-Logo-500x313.png,Boeing 747
8/22/2025,scheduled,Saudia,SV,King Abdulaziz International,JED,2025-08-22T09:00:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,landed,Pakistan International Airlines,PK,Sialkot International,SKT,2025-08-22T10:30:00+00:00,Dubai,DXB,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Pakistan-International-Airlines-Logo-500x315.png,Embraer E190
8/22/2025,landed,Emirates,EK,Cochin International,COK,2025-08-22T10:35:00+00:00,Dubai,DXB,2025-08-22T12:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,landed,Air Astana,KC,Almaty,ALA,2025-08-22T09:15:00+00:00,Dubai,DXB,2025-08-22T12:55:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Air-Astana-logo-500x281.png,Boeing 737
8/22/2025,landed,Emirates,EK,Bandaranaike International,CMB,2025-08-22T10:05:00+00:00,Dubai,DXB,2025-08-22T12:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 777
8/22/2025,landed,Air Mauritius,MK,Bandaranaike International,CMB,2025-08-22T10:05:00+00:00,Dubai,DXB,2025-08-22T12:55:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Air-Mauritius-logo-500x300.png,Boeing 787 Dreamliner
8/22/2025,landed,Alitalia,AZ,Bandaranaike International,CMB,2025-08-22T10:05:00+00:00,Dubai,DXB,2025-08-22T12:55:00+00:00,https://1000logos.net/wp-content/uploads/2019/12/Alitalia-Logo-500x281.png,Embraer E190
8/22/2025,landed,Air Canada,AC,Bandaranaike International,CMB,2025-08-22T10:05:00+00:00,Dubai,DXB,2025-08-22T12:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-Canada-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,landed,Iraqi Airways,IA,Baghdad International,BGW,2025-08-22T09:20:00+00:00,Dubai,DXB,2025-08-22T12:50:00+00:00,https://1000logos.net/wp-content/uploads/2021/02/Iraqi-Airways-logo-500x328.png,Airbus A320
8/22/2025,landed,flydubai,FZ,King Khaled International,RUH,2025-08-22T09:50:00+00:00,Dubai,DXB,2025-08-22T12:50:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 737
8/22/2025,landed,Emirates,EK,King Khaled International,RUH,2025-08-22T09:50:00+00:00,Dubai,DXB,2025-08-22T12:50:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,ATR 72
8/22/2025,landed,flydubai,FZ,Quaid-e-azam International,KHI,2025-08-22T11:30:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,ATR 72
8/22/2025,landed,Emirates,EK,Quaid-e-azam International,KHI,2025-08-22T11:30:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 747
8/22/2025,landed,Emirates,EK,Kuwait International,KWI,2025-08-22T09:55:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 777
8/22/2025,landed,Emirates,EK,Seychelles International Airport,SEZ,2025-08-22T08:15:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A380
8/22/2025,landed,United Airlines,UA,Seychelles International Airport,SEZ,2025-08-22T08:15:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2017/06/United-Airlines-Logo-500x313.png,Boeing 747
8/22/2025,landed,Qantas,QF,Seychelles International Airport,SEZ,2025-08-22T08:15:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2017/05/Qantas-Logo-500x315.png,Boeing 787 Dreamliner
8/22/2025,landed,Condor,DE,Seychelles International Airport,SEZ,2025-08-22T08:15:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,ATR 72
8/22/2025,landed,Air Canada,AC,Seychelles International Airport,SEZ,2025-08-22T08:15:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-Canada-Logo-500x313.png,Boeing 737
8/22/2025,active,Safair,FA,East London,ELS,2025-08-22T09:30:00+00:00,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T10:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Safair-Logo-500x281.png,Boeing 777
8/22/2025,landed,Emirates,EK,Bangalore International Airport,BLR,2025-08-22T10:30:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Embraer E190
8/22/2025,active,Safair,FA,East London,ELS,2025-08-22T08:15:00+00:00,Cape Town International,CPT,2025-08-22T10:00:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Safair-Logo-500x281.png,Boeing 737
8/22/2025,landed,Myanmar Airways International,8M,Mingaladon,RGN,2025-08-22T09:15:00+00:00,Dubai,DXB,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Myanmar-Airways-International-Logo-500x281.png,Boeing 777
8/22/2025,active,CemAir,5Z,East London,ELS,2025-08-22T08:00:00+00:00,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T09:20:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,active,South African Airlink,4Z,East London,ELS,2025-08-22T07:30:00+00:00,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T09:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,flydubai,FZ,Quetta,UET,2025-08-22T11:00:00+00:00,Dubai,DXB,2025-08-22T12:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 737
8/22/2025,active,Qatar Airways,QR,East London,ELS,2025-08-22T07:30:00+00:00,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T09:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Airbus A320
8/22/2025,landed,Emirates,EK,Quetta,UET,2025-08-22T11:00:00+00:00,Dubai,DXB,2025-08-22T12:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 777
8/22/2025,active,Emirates,EK,East London,ELS,2025-08-22T07:30:00+00:00,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T09:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,scheduled,Yemenia,IY,Aden International Airport,ADE,2025-08-22T16:30:00+00:00,Queen Alia International,AMM,2025-08-22T20:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,Emirates,EK,Bahrain International,BAH,2025-08-22T10:20:00+00:00,Dubai,DXB,2025-08-22T12:35:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A380
8/22/2025,scheduled,African Express Airways,XU,Aden International Airport,ADE,2025-08-22T16:25:00+00:00,Ambouli,JIB,2025-08-22T17:10:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,landed,TAP Air Portugal,TP,Bahrain International,BAH,2025-08-22T10:20:00+00:00,Dubai,DXB,2025-08-22T12:35:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,scheduled,Yemenia,IY,Aden International Airport,ADE,2025-08-22T15:00:00+00:00,Cairo International Airport,CAI,2025-08-22T18:30:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,Qantas,QF,Bahrain International,BAH,2025-08-22T10:20:00+00:00,Dubai,DXB,2025-08-22T12:35:00+00:00,https://1000logos.net/wp-content/uploads/2017/05/Qantas-Logo-500x315.png,Boeing 787 Dreamliner
8/22/2025,cancelled,Mahan Air,W5,,IKA,2025-08-22T09:50:00+00:00,Dubai,DXB,2025-08-22T12:30:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Mahan-Air-Logo-500x281.png,Boeing 777
8/22/2025,active,Yemenia,IY,Aden International Airport,ADE,2025-08-22T05:55:00+00:00,Riyan Mukalla,RIY,2025-08-22T06:55:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,flydubai,FZ,,IKA,2025-08-22T09:45:00+00:00,Dubai,DXB,2025-08-22T12:30:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 737
8/22/2025,landed,Emirates,EK,,IKA,2025-08-22T09:45:00+00:00,Dubai,DXB,2025-08-22T12:30:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A320
8/22/2025,scheduled,South African Airlink,4Z,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T15:00:00+00:00,Moshoeshoe International,MSU,2025-08-22T16:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,landed,Emirates,EK,King Khaled International,RUH,2025-08-22T09:40:00+00:00,Dubai,DXB,2025-08-22T12:30:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,scheduled,Qatar Airways,QR,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T15:00:00+00:00,Moshoeshoe International,MSU,2025-08-22T16:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Boeing 747
8/22/2025,landed,Emirates,EK,Madras International (Meenambakkam),MAA,2025-08-22T09:50:00+00:00,Dubai,DXB,2025-08-22T12:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,scheduled,Emirates,EK,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T15:00:00+00:00,Moshoeshoe International,MSU,2025-08-22T16:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 747
8/22/2025,landed,Emirates,EK,Hyderabad Airport,HYD,2025-08-22T10:15:00+00:00,Dubai,DXB,2025-08-22T12:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A320
8/22/2025,scheduled,Air France,AF,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T15:00:00+00:00,Moshoeshoe International,MSU,2025-08-22T16:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-France-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,active,South African Airlink,4Z,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T09:45:00+00:00,Moshoeshoe International,MSU,2025-08-22T10:45:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,landed,Emirates,EK,Alama Iqbal International,LHE,2025-08-22T10:10:00+00:00,Dubai,DXB,2025-08-22T12:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,ATR 72
8/22/2025,active,Emirates,EK,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T09:45:00+00:00,Moshoeshoe International,MSU,2025-08-22T10:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,active,South African Airlink,4Z,Oliver Reginald Tambo International (Jan Smuts International),JNB,2025-08-22T06:25:00+00:00,Moshoeshoe International,MSU,2025-08-22T07:25:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A380
8/22/2025,landed,Air Canada,AC,Alama Iqbal International,LHE,2025-08-22T10:10:00+00:00,Dubai,DXB,2025-08-22T12:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-Canada-Logo-500x313.png,Airbus A320
8/22/2025,scheduled,ANA,NH,Haneda Airport,HND,2025-08-22T19:30:00+00:00,Saga,HSG,2025-08-22T21:20:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,ATR 72
8/22/2025,scheduled,ANA,NH,Haneda Airport,HND,2025-08-22T16:05:00+00:00,Saga,HSG,2025-08-22T17:55:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,Royal Jordanian,RJ,Queen Alia International,AMM,2025-08-22T08:10:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://1000logos.net/wp-content/uploads/2021/02/Royal-Jordanian-logo-500x333.png,Airbus A320
8/22/2025,landed,ANA,NH,Haneda Airport,HND,2025-08-22T13:05:00+00:00,Saga,HSG,2025-08-22T14:55:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Embraer E190
8/22/2025,landed,ANA,NH,Haneda Airport,HND,2025-08-22T09:25:00+00:00,Saga,HSG,2025-08-22T11:15:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,landed,flydubai,FZ,Khwaja Rawash,KBL,2025-08-22T09:20:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Embraer E190
8/22/2025,landed,Singapore Airlines,SQ,Haneda Airport,HND,2025-08-22T09:25:00+00:00,Saga,HSG,2025-08-22T11:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Singapore-Airlines-Logo-500x313.png,Boeing 737
8/22/2025,landed,Emirates,EK,Khwaja Rawash,KBL,2025-08-22T09:20:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,landed,Spring Airlines,9C,Shanghai Pudong International,PVG,2025-08-22T08:15:00+00:00,Saga,HSG,2025-08-22T11:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Spring-Airlines-Logo-500x281.png,Airbus A380
8/22/2025,scheduled,Nile Air,NP,King Abdulaziz International,JED,2025-08-22T16:00:00+00:00,Cairo International Airport,CAI,2025-08-22T18:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
8/22/2025,landed,Turkish Airlines,TK,Istanbul Airport,IST,2025-08-22T06:45:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Turkish_Airlines_logo-700x394.png,ATR 72
8/22/2025,scheduled,Emirates,EK,Dubai,DXB,2025-08-22T15:15:00+00:00,Cairo International Airport,CAI,2025-08-22T18:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A380
8/22/2025,landed,ANA,NH,Istanbul Airport,IST,2025-08-22T06:45:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,ATR 72
8/22/2025,landed,Royal Brunei Airlines,BI,Istanbul Airport,IST,2025-08-22T06:45:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Royal-Brunei-Airlines-logo-500x281.png,Boeing 747
8/22/2025,scheduled,Qantas,QF,Dubai,DXB,2025-08-22T15:15:00+00:00,Cairo International Airport,CAI,2025-08-22T18:05:00+00:00,https://1000logos.net/wp-content/uploads/2017/05/Qantas-Logo-500x315.png,Boeing 737
8/22/2025,landed,flydubai,FZ,Bandaranaike International,CMB,2025-08-22T09:10:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Airbus A380
8/22/2025,scheduled,Oman Air,WY,Seeb,MCT,2025-08-22T14:40:00+00:00,Cairo International Airport,CAI,2025-08-22T18:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Oman-Air-Logo-500x281.png,Boeing 737
8/22/2025,landed,Emirates,EK,Bandaranaike International,CMB,2025-08-22T09:10:00+00:00,Dubai,DXB,2025-08-22T12:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,scheduled,Nesma Airlines,NE,King Khaled International,RUH,2025-08-22T15:10:00+00:00,Cairo International Airport,CAI,2025-08-22T18:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,Emirates,EK,Ninoy Aquino International,MNL,2025-08-22T07:45:00+00:00,Dubai,DXB,2025-08-22T12:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Embraer E190
8/22/2025,scheduled,EgyptAir,MS,N'Djamena,NDJ,2025-08-22T12:25:00+00:00,Cairo International Airport,CAI,2025-08-22T17:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 777
8/22/2025,landed,flydubai,FZ,Ninoy Aquino International,MNL,2025-08-22T07:45:00+00:00,Dubai,DXB,2025-08-22T12:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 787 Dreamliner
